# Time-averaged data for fix 4
# TimeStep c_msdData1[1] c_msdData1[2] c_msdData1[3] c_msdData1[4]
24384000 28.0495 160.636 15.2088 203.894
24392000 28.2215 154.034 14.5842 196.84
24400000 24.8926 151.478 14.6233 190.994
24408000 23.1962 159.102 14.4305 196.728
24416000 25.3225 157.289 15.8678 198.479
24424000 23.3396 152.853 14.8193 191.012
24432000 26.1874 156.352 14.2802 196.82
24440000 26.5114 153.326 14.1727 194.01
24448000 26.4249 153.197 12.9794 192.601
24456000 25.9188 148.846 14.053 188.818
24464000 20.4565 141.583 16.609 178.648
24472000 22.6175 148.565 15.6811 186.864
24480000 25.4249 157.366 13.02 195.811
24488000 26.3045 155.023 14.5095 195.837
24496000 23.6739 154.347 15.7783 193.8
24504000 27.8009 154.698 14.3704 196.87
24512000 27.2926 154.434 14.9834 196.71
24520000 27.4497 156.095 15.2352 198.78
24528000 24.2099 150.049 15.1801 189.439
24536000 26.4547 158.587 15.2772 200.319
24544000 25.9984 150.36 14.7113 191.07
24552000 25.0144 153.252 15.3892 193.655
24560000 24.9438 150.665 14.5519 190.161
24568000 26.2985 156.181 15.5892 198.069
24576000 26.0533 157.195 15.3337 198.582
24584000 25.5406 152.869 15.534 193.944
24592000 24.4004 150.855 15.8386 191.094
24600000 29.6799 160.375 13.8096 203.864
24608000 25.5313 150.583 15.7553 191.869
24616000 27.7577 123.562 32.1605 183.481
24624000 29.8218 128.363 32.983 191.168
24632000 29.7967 124.693 33.0425 187.532
24640000 28.1486 117.854 32.2827 178.286
24648000 25.3238 121.676 36.3467 183.347
24656000 26.5012 119.555 32.791 178.847
24664000 30.8382 121.994 30.2018 183.034
24672000 26.6024 120.525 33.0895 180.217
24680000 26.0381 122.05 34.4811 182.569
24688000 25.1392 121.079 34.2571 180.476
24696000 27.0206 125.69 34.0759 186.786
24704000 27.6094 125.637 31.7741 185.02
24712000 25.9169 122.018 36.1014 184.036
24720000 29.5293 124.035 34.1965 187.761
24728000 29.6761 129.877 33.9308 193.484
24736000 26.4721 118.549 31.8987 176.919
24744000 31.4185 124.462 33.772 189.652
24752000 30.3196 120.395 34.8039 185.518
24760000 28.4073 121.276 33.7389 183.423
24768000 28.3928 123.698 37.1924 189.284
24776000 22.4016 124.096 30.8496 177.347
24784000 25.7595 124.446 32.9748 183.181
24792000 25.9603 124.393 37.6396 187.993
24800000 11.2995 108.47 15.7826 135.552
24808000 11.6404 118.003 14.3626 144.006
24816000 11.2949 114.406 15.3069 141.008
24824000 11.7798 111.233 14.6619 137.675
24832000 8.75798 112.99 15.273 137.021
24840000 10.186 112.714 15.5255 138.425
24848000 11.4655 115.432 15.337 142.235
24856000 9.48998 111.27 13.7592 134.519
24864000 12.0764 114.341 13.6727 140.09
24872000 10.7314 115.98 12.698 139.409
24880000 11.3302 110.139 15.3048 136.774
24888000 12.0176 111.225 15.0069 138.25
24896000 9.85191 112.51 15.456 137.818
24904000 11.0568 110.002 16.3042 137.363
24912000 11.7337 116.145 15.3611 143.24
24920000 10.8112 110.873 15.7657 137.45
24928000 12.363 117.962 12.6123 142.938
24936000 12.8397 116.479 15.6551 144.974
24944000 11.9456 108.013 13.6118 133.571
24952000 10.2646 116.457 14.4596 141.182
24960000 9.74106 114.38 15.7286 139.85
24968000 12.1326 113.523 15.021 140.677
24976000 12.6414 113.344 13.8362 139.821
24984000 10.8765 113.699 13.6656 138.241
24992000 27.3244 159.591 15.537 202.452
25000000 26.4679 161.99 17.9678 206.426
25008000 25.6345 155.545 18.1568 199.336
25016000 26.9261 158.419 17.1394 202.484
25024000 25.4745 159.893 17.094 202.461
25032000 26.9464 162.464 15.5919 205.002
25040000 23.8488 161.123 15.9121 200.884
25048000 23.4665 155.9 14.9126 194.279
25056000 24.1385 155.959 18.4639 198.562
25064000 25.9962 164.51 18.0789 208.585
25072000 25.2391 162.768 15.666 203.674
25080000 25.7262 165.172 15.8048 206.703
25088000 26.4009 155.949 17.0573 199.407
25096000 28.1603 163.934 15.1677 207.262
25104000 25.0577 158.431 17.2075 200.696
25112000 28.747 158.845 16.0885 203.68
25120000 22.0489 165.481 15.4874 203.018
25128000 27.1592 168.293 15.2645 210.717
25136000 25.6471 161.036 16.1217 202.804
25144000 24.0476 155.109 14.151 193.307
25152000 28.4739 160.642 15.804 204.92
25160000 25.5462 156.98 17.5821 200.108
25168000 25.1199 158.973 17.4795 201.572
25176000 23.9402 159.725 15.9716 199.637
25184000 25.3861 159.011 16.4177 200.815
25192000 25.5388 158.895 18.4314 202.865
25200000 27.1077 158.788 18.1598 204.056
25208000 24.5822 160.367 17.111 202.06
25216000 27.3929 160.562 17.9346 205.889
25224000 25.0081 157.663 15.7138 198.385
25232000 24.2199 164.099 17.6624 205.981
25240000 24.4797 159.409 18.3395 202.229
25248000 25.9683 156.281 19.2935 201.543
25256000 23.316 155.761 17.0738 196.151
25264000 24.7509 162.745 15.5357 203.032
25272000 26.707 158.422 16.8066 201.936
25280000 24.3867 160.381 19.0806 203.848
25288000 22.2261 155.475 16.3602 194.061
25296000 26.0736 158.446 15.904 200.424
25304000 27.9628 159.891 15.7059 203.56
25312000 27.0931 163.1 17.8924 208.086
25320000 25.3211 159.462 18.4249 203.208
25328000 27.6874 161.261 18.5753 207.524
25336000 27.9485 161.325 15.7005 204.974
25344000 23.728 161.685 16.6704 202.084
25352000 25.5464 157.736 15.8238 199.107
25360000 29.2897 162.053 15.5918 206.934
25368000 26.4303 155.096 16.0026 197.529
25376000 22.4873 156.324 17.6285 196.44
25384000 26.1521 157.856 16.5671 200.575
25392000 25.9308 165.332 15.9934 207.257
25400000 24.6536 160.022 18.166 202.842
25408000 26.2205 159.799 16.4565 202.476
25416000 23.6538 159.876 17.6107 201.14
25424000 24.9932 156.033 17.94 198.966
25432000 27.6827 160.158 16.8124 204.653
25440000 27.2321 156.763 17.1458 201.141
25448000 22.3182 159.139 17.0559 198.513
25456000 25.6967 158.876 18.4802 203.053
25464000 25.6246 161.445 17.2648 204.334
25472000 24.0627 155.227 17.0287 196.318
25480000 24.8277 163.076 15.1831 203.087
25488000 25.8386 163.77 15.5394 205.148
25496000 26.2476 155.422 15.2258 196.895
25504000 24.9164 162.478 17.3431 204.737
25512000 26.6637 161.273 16.8051 204.741
25520000 26.8268 160.281 15.4566 202.564
25528000 22.6602 162.283 16.637 201.58
25536000 26.4959 156.648 15.6515 198.796
25544000 27.615 154.925 16.8949 199.435
25552000 23.2707 151.907 15.9804 191.158
25560000 26.9637 155.274 18.1823 200.42
25568000 25.5448 160.742 16.0589 202.345
25576000 25.4218 158.296 17.6899 201.408
25584000 25.3532 157.364 16.4144 199.131
25592000 25.4908 161.892 15.6201 203.003
25600000 24.306 159.975 16.231 200.512
25608000 27.7678 162.116 16.9582 206.842
25616000 25.1126 162.98 17.3984 205.491
25624000 26.4525 156.761 15.8518 199.065
25632000 26.8313 165.24 17.5659 209.638
25640000 24.6068 157.373 16.1195 198.1
25648000 24.346 161.441 16.5322 202.319
25656000 24.6189 155.162 15.615 195.396
25664000 26.0108 159.134 16.5714 201.716
25672000 23.3619 165.782 17.118 206.262
25680000 25.9991 159.561 15.723 201.284
25688000 25.8075 164.303 16.2934 206.404
25696000 23.7357 159.755 18.0454 201.536
25704000 26.5509 161.061 15.8763 203.488
25712000 25.8096 157.489 15.5978 198.897
25720000 25.6017 161.89 17.3518 204.843
25728000 26.0934 164.067 16.27 206.431
25736000 23.0186 163.22 17.1489 203.387
25744000 29.0042 159.928 14.4121 203.345
25752000 24.0723 162.21 19.4038 205.686
25760000 23.878 165.743 19.1718 208.793
25768000 29.428 156.696 17.5112 203.635
25776000 24.6927 158.868 16.0465 199.607
25784000 26.3638 152.109 17.3703 195.844
25792000 30.2708 158.019 15.0233 203.313
25800000 27.9134 163.826 15.969 207.708
25808000 22.8314 159.803 16.6511 199.285
25816000 23.6997 158.105 17.6636 199.468
25824000 26.4458 160.709 17.1929 204.348
25832000 27.005 161.245 18.3449 206.595
25840000 27.0299 157.276 17.1778 201.483
25848000 28.5209 156.398 15.8836 200.803
25856000 26.0077 156.895 16.1793 199.082
25864000 24.8179 158.213 16.5003 199.531
25872000 25.7789 161.344 17.7421 204.865
25880000 25.739 158.11 16.1972 200.046
25888000 26.881 160.961 18.3921 206.234
25896000 25.1652 160.187 15.1874 200.54
25904000 23.7726 163.36 17.0308 204.163
25912000 24.9399 159.346 17.5712 201.857
25920000 23.7112 159.067 16.2763 199.054
25928000 23.92 162.391 17.6616 203.972
25936000 26.7399 158.35 16.2246 201.315
25944000 25.3061 165.612 16.1302 207.048
25952000 29.255 155.979 16.9132 202.148
25960000 23.6828 157.025 18.8863 199.594
25968000 21.8639 163.068 18.0411 202.973
25976000 25.3823 158.929 16.9511 201.263
25984000 24.6081 157.037 17.4256 199.07
25992000 26.6232 162.083 15.5739 204.28
26000000 24.0907 160.548 13.8842 198.523
26008000 27.0769 160.269 17.5701 204.916
26016000 23.2734 160.925 17.2908 201.489
26024000 26.237 162.64 14.4651 203.342
26032000 24.0399 158.674 17.3872 200.101
26040000 25.6644 164.02 15.5769 205.262
26048000 23.1907 161.259 18.5493 202.999
26056000 28.2458 158.349 16.9427 203.537
26064000 27.8518 160.907 17.173 205.932
26072000 28.7165 160.938 16.803 206.457
26080000 24.2775 161.778 15.7574 201.813
26088000 26.8764 158.385 20.6046 205.866
26096000 25.2991 161.478 17.1158 203.893
26104000 27.6523 163.473 16.0155 207.141
26112000 25.0823 163.156 16.2504 204.489
26120000 27.9385 154.265 16.5694 198.773
26128000 25.2888 166.13 14.2259 205.645
26136000 24.1951 160.525 17.3572 202.077
26144000 28.1973 159.409 16.6827 204.289
26152000 25.2857 160.812 16.1003 202.198
26160000 30.3204 161.775 15.7272 207.823
26168000 25.9547 159.189 15.3568 200.501
26176000 23.4879 163.055 16.2979 202.84
26184000 24.9275 157.328 16.0027 198.258
26192000 25.0141 159.042 17.1575 201.214
26200000 28.2508 160.016 15.6328 203.899
26208000 26.5129 163.71 14.5252 204.748
26216000 22.9318 164.744 17.8531 205.529
26224000 22.5801 156.375 15.0033 193.958
26232000 22.7098 158.255 17.1958 198.161
26240000 24.0999 153.474 16.5458 194.12
26248000 22.5197 161.3 16.0209 199.841
26256000 23.778 161.441 17.8285 203.048
26264000 28.0069 162.685 15.8724 206.565
26272000 26.5275 156.066 18.1755 200.769
26280000 25.726 160.421 15.7899 201.936
26288000 26.0375 160.56 16.7944 203.392
26296000 24.4186 157.067 17.4797 198.965
26304000 26.1367 165.703 15.7262 207.565
26312000 24.6826 156.328 16.1076 197.118
26320000 27.0221 152.963 17.1564 197.141
26328000 28.0696 160.811 16.7028 205.583
26336000 24.8421 163.384 17.0677 205.294
26344000 26.7346 165.166 15.1494 207.05
26352000 24.9969 160.439 18.0613 203.497
26360000 24.3817 167.308 17.1516 208.841
26368000 25.9575 161.438 15.6705 203.066
26376000 28.9123 161.612 16.7584 207.283
26384000 24.6173 160.943 17.6282 203.189
26392000 22.6215 159.626 16.1212 198.369
26400000 27.4687 152.412 16.4299 196.311
26408000 23.6235 156.216 16.7919 196.631
26416000 23.7038 161.599 14.8683 200.171
26424000 26.9921 160.6 16.8841 204.476
26432000 27.625 152.636 15.943 196.204
26440000 25.2329 150.984 16.49 192.707
26448000 25.5466 153.793 16.7628 196.102
26456000 23.9247 161.115 16.4799 201.52
26464000 24.84 161.953 17.2074 204.001
26472000 26.6213 161.262 16.2676 204.151
26480000 25.3396 158.977 16.1665 200.483
26488000 28.7689 160.516 15.3384 204.623
26496000 24.5552 154.675 16.8653 196.096
26504000 26.4251 162.348 17.2086 205.982
26512000 26.2261 163.001 13.9986 203.225
26520000 25.1794 158.885 15.9079 199.972
26528000 23.6762 159.168 17.9116 200.756
26536000 25.9641 157.151 16.3589 199.474
26544000 24.4466 160.063 15.6719 200.181
26552000 27.7155 155.543 14.8422 198.1
26560000 23.7881 163.705 16.9762 204.469
26568000 22.2098 159.987 15.7275 197.925
26576000 27.5788 163.3 17.3226 208.201
26584000 27.1689 167.871 15.4248 210.465
26592000 28.8833 158.71 17.1137 204.707
26600000 26.9182 157.19 16.7186 200.827
26608000 27.1277 161.061 18.0623 206.251
26616000 28.5739 163.094 17.1431 208.811
26624000 29.5463 160.125 15.3285 205
26632000 23.9514 161.209 16.7269 201.887
26640000 24.8368 160.183 15.1178 200.137
26648000 23.6176 164.471 17.9223 206.011
26656000 26.1997 158.651 15.6543 200.505
26664000 24.4509 159.885 17.2317 201.567
26672000 24.2206 156.347 17.467 198.034
26680000 25.3342 158.506 17.2569 201.097
26688000 25.6747 160.673 18.0771 204.424
26696000 28.4821 161.259 15.2952 205.037
26704000 22.0512 160.323 16.6587 199.033
26712000 27.3518 158.668 16.7597 202.779
26720000 27.9098 166.583 17.8483 212.341
26728000 24.9057 161.504 14.6518 201.061
26736000 28.29 161.193 16.6752 206.158
26744000 27.6278 160.908 17.4044 205.94
26752000 24.5001 152.857 16.1035 193.461
26760000 25.9702 158.407 16.7685 201.146
26768000 25.3381 153.232 15.941 194.511
26776000 28.2847 158.524 16.8358 203.644
26784000 27.4689 155.436 16.5329 199.437
26792000 25.323 161.906 17.73 204.959
26800000 24.9193 160.505 16.3307 201.755
26808000 27.6923 155.959 17.6355 201.287
26816000 25.0568 160.005 16.4969 201.558
26824000 29.0184 155.341 16.444 200.804
26832000 27.9371 158.934 16.5226 203.394
26840000 27.7845 159.538 17.374 204.696
26848000 27.4781 157.541 15.8061 200.825
26856000 23.1332 160.552 16.0006 199.686
26864000 25.9281 158.031 16.5423 200.502
26872000 25.6841 159.423 18.6422 203.75
26880000 23.9881 153.946 18.1343 196.068
26888000 23.8839 161.146 16.631 201.661
26896000 24.5813 164.491 18.0379 207.11
26904000 28.6432 152.467 17.7013 198.811
26912000 24.6737 160.382 16.345 201.401
26920000 26.3465 156.323 18.4036 201.073
26928000 25.8379 162.662 14.3606 202.861
26936000 26.5236 162.989 15.3789 204.892
26944000 25.5678 161.515 17.7175 204.801
26952000 24.5769 161.692 16.9706 203.24
26960000 25.2841 157.873 17.0857 200.243
26968000 27.9374 157.214 15.3921 200.544
26976000 24.9994 158.568 18.5288 202.097
26984000 24.1713 159.918 14.9839 199.074
26992000 23.1672 160.794 18.0545 202.015
27000000 26.8513 156.107 17.9678 200.926
27008000 22.9435 157.073 17.5241 197.541
27016000 25.5118 156.344 17.8292 199.685
27024000 27.3172 156.425 16.4408 200.183
27032000 27.7447 158.299 18.3779 204.422
27040000 23.1832 159.977 17.035 200.195
27048000 23.5578 162.474 19.7493 205.782
27056000 27.0274 163.577 15.8352 206.44
27064000 23.951 155.339 18.6321 197.922
27072000 25.2638 158.824 17.7303 201.818
27080000 23.7256 163.907 16.9749 204.607
27088000 25.5912 161.023 14.899 201.513
27096000 26.121 159.417 15.9335 201.471
27104000 23.5474 154.98 15.6822 194.209
27112000 24.9687 162.615 18.0741 205.657
27120000 26.9791 161.468 15.3265 203.773
27128000 25.3125 160.629 16.0822 202.024
27136000 22.4765 161.755 17.2505 201.482
27144000 25.9248 158.98 16.5882 201.493
27152000 27.5802 160.109 16.961 204.65
27160000 25.3734 157.619 17.2503 200.243
27168000 28.5253 162.583 19.2916 210.399
27176000 24.1847 163.187 16.73 204.102
27184000 26.6331 160.087 16.323 203.044
27192000 25.5531 153.401 17.7652 196.719
27200000 27.884 153.483 16.3305 197.698
27208000 25.426 158.508 19.7967 203.73
27216000 29.2562 157.293 17.391 203.94
27224000 26.8464 159.867 16.2042 202.918
27232000 25.5696 156.18 15.7253 197.475
27240000 25.9179 160.41 18.3132 204.641
27248000 27.2605 162.339 15.2818 204.881
27256000 26.5032 162.602 19.1821 208.287
27264000 25.6295 159.531 16.7789 201.939
27272000 26.4662 161.662 15.0464 203.174
27280000 24.4961 159.77 15.2495 199.516
27288000 28.7652 161.893 17.2309 207.89
27296000 24.3689 159.962 15.9359 200.267
27304000 23.5456 157.757 18.3163 199.619
27312000 25.3529 159.273 16.7013 201.327
27320000 28.6312 159.239 15.5013 203.371
27328000 25.9109 160.732 18.5596 205.203
27336000 25.4115 161.531 15.9553 202.898
27344000 24.3135 160.671 15.9324 200.917
27352000 26.7441 164.201 14.6275 205.572
27360000 27.5324 161.291 16.1848 205.008
27368000 26.8621 163.297 16.5946 206.754
27376000 25.2156 164.058 17.3766 206.65
27384000 26.4309 157.946 16.2909 200.668
27392000 29.5435 164.547 15.604 209.695
27400000 29.4167 161.252 16.5796 207.248
27408000 26.6571 165.739 17.1206 209.517
27416000 26.4409 164.723 16.2975 207.462
27424000 22.7596 153.528 15.25 191.537
27432000 27.3254 159.18 16.0928 202.598
27440000 25.8745 158.621 17.2312 201.727
27448000 26.1397 162.486 16.4934 205.119
27456000 26.453 167.018 15.8574 209.328
27464000 24.3401 160.95 17.3832 202.673
27472000 27.7295 156.066 15.5285 199.324
27480000 26.4111 157.757 16.1465 200.315
27488000 26.0326 156.254 17.4497 199.736
27496000 22.8435 163.727 16.6798 203.251
27504000 25.1658 160.639 15.1162 200.921
27512000 25.7373 161.011 16.2059 202.954
27520000 27.9347 161.031 15.8285 204.794
27528000 24.5085 158.64 17.6408 200.789
27536000 24.6845 161.523 17.1987 203.406
27544000 28.2196 156.516 17.0376 201.773
27552000 24.0438 164.231 16.3386 204.613
27560000 23.5084 154.205 15.8005 193.514
27568000 28.5366 158.462 15.9564 202.955
27576000 27.7219 164.989 18.0974 210.809
27584000 26.5369 159.65 17.3327 203.52
27592000 26.9372 165.091 17.8356 209.864
27600000 26.2361 163.371 15.9615 205.568
27608000 27.47 164.277 15.6039 207.351
27616000 28.4001 156.582 14.9427 199.925
27624000 26.1791 165.437 17.4083 209.024
27632000 24.4768 161.19 16.9188 202.585
27640000 28.5786 161.349 16.4561 206.384
27648000 27.0688 160.147 17.4567 204.673
27656000 27.1992 158.237 15.3455 200.782
27664000 28.7313 159.208 16.0731 204.013
27672000 22.84 158.151 15.8239 196.815
27680000 24.4359 163.037 17.676 205.149
27688000 23.7009 154.751 17.9707 196.423
27696000 26.6188 159.168 16.6419 202.429
27704000 25.1124 164.175 16.564 205.851
27712000 24.4931 161.858 16.145 202.496
27720000 25.7397 158.699 16.7384 201.177
27728000 27.9233 158.744 15.7449 202.412
27736000 25.7356 161.558 17.2532 204.546
27744000 24.3518 164.185 15.9727 204.509
27752000 25.0926 160.87 16.5425 202.505
27760000 25.3329 162.436 17.661 205.43
27768000 27.959 161.358 18.0718 207.388
27776000 27.6144 162.11 17.3871 207.111
27784000 27.5458 159.066 14.7325 201.344
27792000 25.8569 161.886 16.1363 203.879
27800000 24.943 156.756 16.0548 197.754
27808000 26.6063 161.277 17.2771 205.161
27816000 23.782 163.754 16.0695 203.606
27824000 23.6086 162.946 16.4747 203.029
27832000 24.7454 154.646 17.5439 196.935
27840000 26.6862 160.625 16.5538 203.864
27848000 26.9659 158.919 17.4189 203.304
27856000 25.0321 159.843 16.2041 201.08
27864000 25.7098 161.576 16.4602 203.746
27872000 24.106 154.602 18.5357 197.244
27880000 24.4216 161.006 18.6907 204.118
27888000 22.9914 161.816 16.391 201.199
27896000 23.8628 158.192 17.6219 199.677
27904000 26.1155 157.102 16.1917 199.409
27912000 27.5 162.394 15.0504 204.945
27920000 26.411 154.373 16.8992 197.683
27928000 28.3002 161.36 15.485 205.145
27936000 25.1373 157.013 15.6376 197.788
27944000 27.6189 158.744 16.4815 202.844
27952000 25.857 160.758 15.6079 202.223
27960000 26.8191 161.889 17.9172 206.625
27968000 26.0809 164.088 18.801 208.969
27976000 26.0252 161.413 17.9697 205.408
27984000 24.749 163.776 16.4265 204.951
27992000 26.0297 160.082 16.9871 203.099
28000000 24.7973 158.469 16.6383 199.905
28008000 23.8257 166.416 17.034 207.275
28016000 26.3657 159.324 16.5334 202.223
28024000 27.3228 163.179 16.1472 206.649
28032000 26.2623 154.711 15.9544 196.928
28040000 23.9045 160.855 15.8295 200.589
28048000 25.1865 163.459 17.0386 205.684
28056000 26.5547 164.075 15.0394 205.669
28064000 24.8212 156.982 16.92 198.723
28072000 25.8505 163.806 18.1835 207.84
28080000 26.5999 160.695 17.2026 204.497
28088000 25.6011 158.48 16.6921 200.773
28096000 25.4908 156.421 16.3956 198.308
28104000 28.7843 160.751 15.9843 205.52
28112000 27.4302 163.396 17.7381 208.564
28120000 25.3574 165.604 17.4704 208.432
28128000 24.5661 158.611 15.5197 198.697
28136000 25.0134 156.182 17.9554 199.15
28144000 26.8123 155.121 18.4894 200.423
28152000 28.0371 160.636 17.1138 205.787
28160000 25.9484 159.929 16.4593 202.336
28168000 28.1792 163.892 17.2167 209.288
28176000 27.7131 159.982 16.6355 204.331
28184000 26.3208 153.081 17.1367 196.538
28192000 22.5311 163.942 19.3635 205.837
28200000 24.9549 162.342 15.9409 203.238
28208000 22.9398 166.818 18.9889 208.747
28216000 25.8591 162.578 17.2391 205.676
28224000 25.354 158.065 17.6205 201.04
28232000 22.9949 148.915 16.8904 188.8
28240000 26.4271 160.875 16.5805 203.883
28248000 24.7267 154.905 16.0903 195.722
28256000 26.7239 161.566 15.4496 203.74
28264000 28.3913 162.583 16.6175 207.592
28272000 24.8263 159.699 17.8692 202.394
28280000 26.883 156.067 15.5557 198.506
28288000 26.1362 160.306 16.9358 203.378
28296000 22.4958 162.74 18.9058 204.142
28304000 27.0437 163.651 17.3157 208.01
28312000 26.6694 157.752 16.8184 201.24
28320000 28.702 161.326 15.901 205.929
28328000 25.8181 172.557 17.5784 215.954
28336000 26.8906 159.718 15.8896 202.498
28344000 27.9247 157.581 15.8324 201.338
28352000 28.3259 159.643 16.1072 204.076
28360000 23.4687 157.128 17.7148 198.311
28368000 25.4475 163.02 16.1573 204.625
28376000 11.0752 162.11 32.489 205.674
28384000 10.9973 164.987 34.4801 210.464
28392000 11.3602 162.793 32.6229 206.776
28400000 11.8498 163.828 32.9988 208.676
28408000 10.4236 160.7 33.5534 204.677
28416000 10.6827 162.137 34.901 207.721
28424000 13.2414 158.089 33.511 204.842
28432000 11.4473 158.748 35.1234 205.319
28440000 10.8703 159.992 33.5595 204.422
28448000 11.2816 160.711 36.5527 208.545
28456000 10.5924 160.426 36.9176 207.936
28464000 12.8566 156.015 32.8668 201.738
28472000 10.2532 158.514 34.7759 203.543
28480000 12.0643 159.746 36.0567 207.867
28488000 11.3974 159.824 34.7153 205.937
28496000 11.7278 156.879 34.9829 203.59
28504000 11.2782 156.374 35.1908 202.843
28512000 12.6703 160.788 31.4091 204.867
28520000 12.3326 161.846 34.3651 208.544
28528000 10.6717 162.498 34.7455 207.915
28536000 12.4859 158.601 33.2053 204.293
28544000 11.8602 164.071 36.9727 212.904
28552000 11.6978 165.535 35.7971 213.03
28560000 8.84354 161.943 32.8208 203.608
28568000 9.16225 165.378 33.2199 207.76
28576000 9.50213 164.489 37.2155 211.207
28584000 9.90283 162.698 35.581 208.181
28592000 11.4102 161.751 36.2731 209.435
28600000 10.0603 163.795 32.6131 206.469
28608000 11.3662 156.116 36.0187 203.501
28616000 11.1412 161.94 36.303 209.385
28624000 8.65515 162.662 33.4582 204.775
28632000 11.6671 160.746 32.0996 204.513
28640000 10.323 165.809 33.3179 209.45
28648000 10.788 158.474 35.9942 205.256
28656000 10.1617 156.693 33.9354 200.79
28664000 10.6753 157.768 34.1 202.543
28672000 11.1856 163.089 33.098 207.372
28680000 11.2153 160.885 33.343 205.443
28688000 7.94546 151.692 39.0653 198.702
28696000 10.728 159.687 35.6907 206.106
28704000 10.7937 160.483 32.3099 203.587
28712000 10.9547 161.671 35.245 207.87
28720000 12.5707 155.26 34.4724 202.303
28728000 8.81749 162.208 36.2297 207.255
28736000 9.96171 155.019 36.2738 201.254
28744000 12.3645 159.655 35.3679 207.388
28752000 10.2033 155.245 35.7963 201.245
28760000 9.87726 149.824 33.9522 193.653
28768000 11.1921 163.965 32.7451 207.902
28776000 25.1696 151.267 13.5262 189.963
28784000 25.5684 152.624 14.9722 193.165
28792000 26.645 151.513 13.645 191.803
28800000 25.9556 151.476 14.4321 191.864
28808000 23.9035 158.397 14.2429 196.544
28816000 27.4222 152.843 13.77 194.035
28824000 25.4175 153.36 14.9996 193.777
28832000 24.4628 150.492 13.3057 188.26
28840000 24.1927 152.946 14.9128 192.051
28848000 28.5172 152.405 15.4882 196.41
28856000 26.7382 152.256 15.1898 194.184
28864000 28.003 157.901 15.3202 201.224
28872000 26.7842 156.422 13.0316 196.238
28880000 27.5871 154.589 13.0485 195.224
28888000 23.9212 149.518 15.2789 188.718
28896000 25.9251 148.853 14.4129 189.191
28904000 27.1259 154.92 14.6401 196.686
28912000 24.4873 152.364 15.3784 192.23
28920000 24.2636 155.103 13.5585 192.925
28928000 26.5479 159.788 15.4663 201.802
28936000 24.4848 152.224 15.2188 191.927
28944000 27.7177 154.665 14.1638 196.546
28952000 23.8744 150.991 13.8072 188.673
28960000 27.2162 159.738 13.9409 200.895
28968000 26.5325 154.097 14.4953 195.125
28976000 27.8199 153.281 12.8354 193.936
28984000 24.4155 149.509 12.4104 186.335
28992000 28.515 154.468 12.3728 195.356
29000000 25.8723 154.81 15.2499 195.932
29008000 26.455 147.513 13.9921 187.96
29016000 24.6822 146.444 14.7067 185.833
29024000 25.9613 150.026 15.9171 191.905
29032000 26.4605 158.492 13.5803 198.533
29040000 23.9852 150.791 14.7165 189.492
29048000 24.1797 156.431 15.0201 195.631
29056000 27.492 157.558 14.0049 199.055
29064000 26.0064 152.614 14.6101 193.231
29072000 24.9865 157.233 13.4595 195.679
29080000 26.9824 155.474 15.4029 197.859
29088000 25.5297 149.288 15.6653 190.483
29096000 25.3035 150.825 15.0209 191.149
29104000 24.8735 148.896 15.1458 188.916
29112000 25.8391 146.567 16.9419 189.348
29120000 28.7733 150.114 14.8428 193.73
29128000 26.1542 156.613 14.5068 197.274
29136000 25.0016 157.192 16.2495 198.443
29144000 25.4833 151.985 15.6385 193.106
29152000 24.5346 153.172 15.3006 193.007
29160000 24.1604 156.936 16.153 197.249
29168000 24.3656 152.78 13.2507 190.397
29176000 25.4462 153.679 13.9781 193.104
29184000 25.0536 158.209 14.5101 197.773
29192000 22.4363 151.572 13.687 187.695
29200000 26.4356 156.979 14.7969 198.211
29208000 26.0988 155.108 16.1903 197.397
29216000 27.9288 149.423 13.0409 190.393
29224000 28.0574 153.49 13.5494 195.097
29232000 48.056 153.338 27.763 229.157
29240000 50.7113 151.438 28.9875 231.137
29248000 48.1076 153.114 28.9629 230.184
29256000 51.0854 156.483 28.2356 235.804
29264000 48.7257 154.674 27.2599 230.659
29272000 50.4867 152.904 29.4079 232.798
29280000 49.6341 153.862 27.895 231.391
29288000 47.3755 150.038 28.5386 225.952
29296000 26.4446 161.441 47.5051 235.39
29304000 29.4604 167.374 58.19 255.025
29312000 23.2105 163.428 59.1716 245.81
29320000 31.0971 167.538 55.1947 253.83
29328000 29.6075 162.396 54.253 246.256
29336000 26.3493 162.355 62.9442 251.649
29344000 25.5442 162.53 56.6235 244.698
29352000 27.5529 166.829 54.7151 249.097
29360000 29.5289 166.465 54.1172 250.111
29368000 26.9879 163.744 58.3958 249.128
29376000 28.0494 165.245 56.7168 250.011
29384000 26.6918 164.404 59.8306 250.926
29392000 31.1663 166.092 58.6124 255.871
29400000 25.6088 167.133 56.3734 249.115
29408000 29.1553 164.154 54.312 247.622
29416000 26.4828 167.591 57.9784 252.052
29424000 28.9614 168.203 58.1208 255.285
29432000 23.162 167.573 54.8913 245.626
29440000 24.7327 165.393 58.7481 248.874
29448000 25.5564 161.367 57.8496 244.773
29456000 27.8508 161.315 57.1224 246.288
29464000 26.1135 168.799 59.4178 254.33
29472000 28.005 161.167 58.2602 247.432
29480000 26.3385 167.753 57.7723 251.864
29488000 29.7384 173.307 60.6851 263.731
